"Source 
(H -HK-CERT/
U - US-CERT/
M - MSS)","Primary
			Vendor -- Product",Description,Published,CVSS Score,Source & Patch Info,"Relevant to Corporate IT 
(Yes / No / Maybe)",Vuln
 ,google -- android,"In various functions of DrmPlugin.cpp, there is a possible use after free due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-8.1 Android-9 Android-10 Android-11Android ID: A-176444154",2021-06-21,6.9,CVE-2021-0508, ,Medium
 ,greenbone -- greenbone_security_assistant,Greenbone Security Assistant (GSA) before 8.0.2 and Greenbone OS (GOS) before 5.0.10 allow XSS during 404 URL handling in gsad.,2021-06-21,4.3,CVE-2019-25047, ,Medium
 ,hisiphp -- hisiphp,Cross Site Scripting (XSS) vulnerability in HisiPHP 2.0.8 via the group name in addgroup.html.,2021-06-21,4.3,CVE-2020-21130, ,Medium
 ,icehrm -- icehrm,A cross site request forgery (CSRF) vulnerability was discovered in Ice Hrm 29.0.0.OS which allows attackers to create new admin accounts or change users' passwords.,2021-06-22,6.8,CVE-2021-34244, ,Medium
 ,icehrm -- icehrm,A session fixation vulnerability was discovered in Ice Hrm 29.0.0 OS which allows an attacker to hijack a valid user session via a crafted session cookie.,2021-06-22,5.8,CVE-2021-35046, ,Medium
 ,icehrm -- icehrm,"Cross site scripting (XSS) vulnerability in Ice Hrm 29.0.0.OS, allows attackers to execute arbitrary code via the parameters to the /app/ endpoint.",2021-06-22,4.3,CVE-2021-35045, ,Medium
 ,increments -- qiita_markdown,"Increments Qiita::Markdown before 0.34.0 allows XSS via a crafted gist link, a different vulnerability than CVE-2021-28796.",2021-06-21,4.3,CVE-2021-28833, ,Medium
 ,is-svg_project -- is-svg,A vulnerability was discovered in IS-SVG version 4.3.1 and below where a Regular Expression Denial of Service (ReDOS) occurs if the application is provided and checks a crafted invalid SVG string.,2021-06-21,5,CVE-2021-29059, ,Medium
 ,joomla -- joomla\!,"Joomla! Core is prone to a session fixation vulnerability. An attacker may leverage this issue to hijack an arbitrary session and gain access to sensitive information, which may help in launching further attacks. Joomla! Core versions 1.5.x ranging from 1.5.0 and up to and including 1.5.15 are vulnerable.",2021-06-21,5,CVE-2010-1434, ,Medium
 ,joomla -- joomla\!,Joomla! Core is prone to an information disclosure vulnerability. Attackers can exploit this issue to obtain sensitive information that may help in launching further attacks. Joomla! Core versions 1.5.x ranging from 1.5.0 and up to and including 1.5.15 are vulnerable.,2021-06-21,5,CVE-2010-1432, ,Medium
 ,juqingcms -- juqingcms,"Cross Site Request Forgery (CSRF) in JuQingCMS v1.0 allows remote attackers to gain local privileges via the component ""JuQingCMS_v1.0/admin/index.php?c=administrator&a=add"".",2021-06-22,6.8,CVE-2020-18648, ,Medium
 ,mcusystem -- mcusystem,"The login page in the MCUsystem does not filter with special characters, which allows remote attackers can inject JavaScript without privilege and thus perform reflected XSS attacks.",2021-06-18,4.3,CVE-2021-32536, ,Medium
 ,metinfo -- metinfo,Cross Site Scripting (XSS) vulnerability in MetInfo 7.0.0 via the gourl parameter in login.php.,2021-06-21,4.3,CVE-2020-21517, ,Medium
 ,moxa -- mgate_mb3180_firmware,"An issue was discovered on MOXA Mgate MB3180 Version 2.1 Build 18113012. Attackers can use slowhttptest tool to send incomplete HTTP request, which could make server keep waiting for the packet to finish the connection, until its resource exhausted. Then the web server is denial-of-service.",2021-06-18,5,CVE-2021-33824, ,Medium
 ,moxa -- mgate_mb3180_firmware,An issue was discovered on MOXA Mgate MB3180 Version 2.1 Build 18113012. Attacker could send a huge amount of TCP SYN packet to make web service's resource exhausted. Then the web server is denial-of-service.,2021-06-18,5,CVE-2021-33823, ,Medium
 ,mozilla -- firefox,Firefox for Android would become unstable and hard-to-recover when a website opened too many popups. *This bug only affects Firefox for Android. Other operating systems are unaffected.*. This vulnerability affects Firefox < 89.,2021-06-24,4.3,CVE-2021-29962, ,Medium
 ,mozilla -- firefox,"When drawing text onto a canvas with WebRender disabled, an out of bounds read could occur. *This bug only affects Firefox on Windows. Other operating systems are unaffected.*. This vulnerability affects Firefox < 89.0.1.",2021-06-24,5.8,CVE-2021-29968, ,Medium
 ,mozilla -- firefox,Mozilla developers reported memory safety bugs present in Firefox 88. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 89.,2021-06-24,6.8,CVE-2021-29966, ,Medium
 ,mozilla -- firefox,"When Web Render components were destructed, a race condition could have caused undefined behavior, and we presume that with enough effort may have been exploitable to run arbitrary code. This vulnerability affects Firefox < 88.0.1 and Firefox for Android < 88.1.3.",2021-06-24,5.1,CVE-2021-29952, ,Medium
 ,mozilla -- firefox,Mozilla developers and community members reported memory safety bugs present in Firefox 87. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 88.,2021-06-24,6.8,CVE-2021-29947, ,Medium
 ,mozilla -- firefox,"Ports that were written as an integer overflow above the bounds of a 16-bit integer could have bypassed port blocking restrictions when used in the Alt-Svc header. This vulnerability affects Firefox ESR < 78.10, Thunderbird < 78.10, and Firefox < 88.",2021-06-24,6.8,CVE-2021-29946, ,Medium
 ,mozilla -- firefox,"When a download was initiated, the client did not check whether it was in normal or private browsing mode, which led to private mode cookies being shared in normal browsing mode. This vulnerability affects Firefox for iOS < 34.",2021-06-24,4.3,CVE-2021-29958, ,Medium
 ,mozilla -- firefox,"Mozilla developers reported memory safety bugs present in Firefox 88 and Firefox ESR 78.11. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Thunderbird < 78.11, Firefox < 89, and Firefox ESR < 78.11.",2021-06-24,6.8,CVE-2021-29967, ,Medium
 ,mozilla -- thunderbird,"Thunderbird unprotects a secret OpenPGP key prior to using it for a decryption, signing or key import task. If the task runs into a failure, the secret key may remain in memory in its unprotected state. This vulnerability affects Thunderbird < 78.8.1.",2021-06-24,5,CVE-2021-29950, ,Medium
 ,mpmath -- mpmath,A Regular Expression Denial of Service (ReDOS) vulnerability was discovered in Mpmath v1.0.0 when the mpmathify function is called.,2021-06-21,5,CVE-2021-29063, ,Medium
 ,nvidia -- jetson_linux,"Bootloader contains a vulnerability in NVIDIA MB2 where a potential heap overflow might allow an attacker to control all the RAM after the heap block, leading to denial of service or code execution.",2021-06-21,4.6,CVE-2021-34388, ,Medium
 ,openbsd -- openbsd,"It was found in FreeBSD 8.0, 6.3 and 4.9, and OpenBSD 4.6 that a null pointer dereference in ftpd/popen.c may lead to remote denial of service of the ftpd service.",2021-06-22,5,CVE-2010-4816, ,Medium
 ,owasp -- enterprise_security_api_for_java,It was found that all OWASP ESAPI for Java up to version 2.0 RC2 are vulnerable to padding oracle attacks.,2021-06-22,4.3,CVE-2010-3300, ,Medium
 ,phpgurukul -- hospital_management_system_in_php,PHPGurukul Hospital Management System in PHP v4.0 has a SQL injection vulnerability in \hms\check_availability.php. Remote unauthenticated users can exploit the vulnerability to obtain database sensitive information.,2021-06-22,5,CVE-2020-22164, ,Medium
 ,phpgurukul -- hospital_management_system_in_php,PHPGurukul Hospital Management System in PHP v4.0 has a SQL injection vulnerability in \hms\forgot-password.php. Remote unauthenticated users can exploit the vulnerability to obtain database sensitive information.,2021-06-22,5,CVE-2020-22166, ,Medium
 ,phpgurukul -- hospital_management_system_in_php,PHPGurukul Hospital Management System in PHP v4.0 has a SQL injection vulnerability in \hms\user-login.php. Remote unauthenticated users can exploit the vulnerability to obtain database sensitive information.,2021-06-22,5,CVE-2020-22165, ,Medium
 ,phpgurukul -- hospital_management_system_in_php,PHPGurukul Hospital Management System in PHP v4.0 has a SQL injection vulnerability in \hms\edit-profile.php. Remote unauthenticated users can exploit the vulnerability to obtain database sensitive information.,2021-06-22,5,CVE-2020-22173, ,Medium
 ,phpgurukul -- hospital_management_system_in_php,PHPGurukul Hospital Management System in PHP v4.0 has a SQL injection vulnerability in \hms\admin\betweendates-detailsreports.php. Remote unauthenticated users can exploit the vulnerability to obtain database sensitive information.,2021-06-22,5,CVE-2020-22175, ,Medium
 ,phpgurukul -- hospital_management_system_in_php,PHPGurukul Hospital Management System in PHP v4.0 has a SQL injection vulnerability in \hms\book-appointment.php. Remote unauthenticated users can exploit the vulnerability to obtain database sensitive information.,2021-06-22,5,CVE-2020-22174, ,Medium
 ,phpgurukul -- hospital_management_system_in_php,PHPGurukul Hospital Management System in PHP v4.0 has a sensitive information disclosure vulnerability in multiple areas. Remote unauthenticated users can exploit the vulnerability to obtain user sensitive information.,2021-06-22,5,CVE-2020-22176, ,Medium
